Date,Open,High,Low,Close,Volume,Adj Close,Dollar Volume,ATR,bb_low,bb_high,bb_mid,GKV,MACD,RSI,return_1d,log_return_1d,return_1w,return_2w,return_4w,return_1m,return_2m,return_3m,return_6m,return_9m,return_12m,Mkt_RF,SMB,HML,RMW,CMA,RF,VIX_Close,STOCHk,STOCHd,return_1d_lag_1,RSI_lag_1,ATR_roll_mean_5,ATR_roll_mean_10,ATR_roll_mean_21,MACD_roll_mean_5,MACD_roll_mean_10,MACD_roll_mean_21,RSI_roll_mean_5,RSI_roll_mean_10,RSI_roll_mean_21,STOCHk_roll_mean_5,STOCHk_roll_mean_10,STOCHk_roll_mean_21,STOCHd_roll_mean_5,STOCHd_roll_mean_10,STOCHd_roll_mean_21,target
2009-08-24,9506.179688,9587.730469,9486.230469,9509.280273,190590000,9509.280273,1812373.7272310702,-0.4655854571823868,9.110067802326567,9.161931449194286,9.135999625760427,5.6594386944896074e-05,0.988478750360661,67.40126823694871,0.0003492873958677034,0.00034922640922729897,0.03571043438528032,0.00913216087902935,0.010822917829938161,0.045752672127192806,0.04720787403569582,0.03832029173036777,0.03195219028900409,0.02456433786078982,-0.004418688245384161,-0.0009,0.0006,-0.0032,0.004699999999999999,0.0005,0.0,25.139999389648438,84.26421791792463,70.66899054589027,0.01667479417239326,67.30011370158068,-0.45269038480671114,-0.4852641041860261,-0.5047890937985178,0.9333153934115117,1.0875783892220752,1.186760040282895,62.69346172350403,63.535140625877354,68.33326698177764,59.76307174639182,68.06522121425188,81.96919324993937,57.656531265992705,68.79324769718491,82.70733562292601,1.0
2009-08-25,9509.209961,9620.0,9508.980469,9539.290039,173890000,9539.290039,1658787.14488171,-0.4880908222027932,9.111554870993146,9.165194389001407,9.138374629997276,6.351504398818987e-05,1.0254175188275658,68.35411861444388,0.003155839888872247,0.0031508706781142592,0.03486132411467535,0.015986560510422354,0.011947099300331665,0.047294264821234,0.04720787403569582,0.03832029173036777,0.03195219028900409,0.019090130325178478,-0.004418688245384161,0.0027,0.0026,0.0069,-0.0031,0.0062,0.0,24.920000076293945,88.01817238790385,81.8805869682707,0.0003492873958677034,67.40126823694871,-0.4559303506912061,-0.475180279542993,-0.5073343986092089,0.9475348777090563,1.0585265845163065,1.1862829748960542,64.94954152652026,63.90089403301984,68.15963149701818,67.94154936611308,68.9480451090858,81.47653082812192,61.1468675207549,68.43999790087787,81.99434262258511,1.0
2009-08-26,9538.610352,9582.969727,9485.780273,9543.519531,154660000,9543.519531,1476000.73066446,-0.5221065531722962,9.114628860118597,9.167200926520763,9.14091489331968,5.185321019142582e-05,1.0433142508282582,68.49389346139351,0.00044337597270960316,0.0004432777106266883,0.028489579935643494,0.009668954781130834,0.01278370365217918,0.04911658459409862,0.04720787403569582,0.03832029173036777,0.03195219028900409,0.013701741910985499,-0.004418688245384161,-0.0001,0.0015,0.0009,-0.0014000000000000002,0.0023,0.0,24.950000762939453,84.04353444068006,85.44197491550284,0.003155839888872247,68.35411861444388,-0.4748661725444398,-0.4758615217459802,-0.5106125694325884,0.976915229366565,1.032494283306249,1.1829834679861162,66.7465946487969,63.857573522521,68.03040470818037,76.81373569325095,69.66297024449236,80.79484777376572,68.17278560191862,68.89207885594335,81.413523950609,1.0
2009-08-27,9541.629883,9609.719727,9459.400391,9580.629883,163980000,9580.629883,1571031.6882143398,-0.5032986501800414,9.115901791425253,9.170477724520575,9.143189757972914,0.0001178570038172903,1.0652829932114032,69.75612998213484,0.0038885394302861087,0.00388099860304969,0.024660839547260505,0.009659442306084731,0.011440485380461718,0.05621496103359869,0.04720787403569582,0.03832029173036777,0.03195219028900409,0.013658596077765539,-0.004418688245384161,0.0021,-0.0012,0.0055000000000000005,-0.0011,0.0024,0.0,24.68000030517578,86.98654935642922,86.34941872833771,0.00044337597270960316,68.49389346139351,-0.4821413021524489,-0.471834204327088,-0.5105947201669162,1.0138950508662734,1.009155310293192,1.1792646323346132,68.26110479930033,63.8230162064731,68.04769597997146,83.33436894038428,70.40245477110537,80.32472731259365,76.02988466658277,69.67115670822784,80.86536863816043,-1.0
2009-08-28,9582.740234,9630.200195,9495.980469,9544.200195,205770000,9544.200195,1963910.07412515,-0.501104723403,9.117984843431172,9.17237632479936,9.145180584115266,9.222287708267785e-05,1.0472610607403365,66.92174822900682,-0.003802431410552809,-0.00380967903108953,0.004022764050857219,0.011880411383739409,0.01000491250375668,0.04257380945029832,0.04720787403569582,0.03050580012742632,0.03195219028900409,0.010000411213785698,-0.004418688245384161,-0.0019,-0.0039000000000000003,0.005600000000000001,-0.0039000000000000003,0.0033,0.0,24.760000228881836,86.7493782478865,85.92648734833192,0.0038885394302861087,69.75612998213484,-0.49603724122810355,-0.4714067232910334,-0.5124521306040285,1.033950914793645,0.990548591507444,1.1719190771811714,68.18543170478554,64.05693318377628,67.81165091937874,86.01237047016485,70.87417595996234,79.95131165175364,82.0534917012667,70.31320032518668,80.35696224603767,-1.0
2009-08-31,9542.910156,9543.05957,9436.129883,9496.280273,201600000,9496.280273,1914450.1030368,-0.5238703458456998,9.11878218512295,9.173811947762111,9.14629706644253,5.421781416624965e-05,0.9914051004543408,63.27938265240708,-0.005020842084295651,-0.005033488861318602,-0.001367085586583383,0.019563801342420417,0.005598620124644738,0.035399445521494766,0.04720787403569582,0.028015396193157516,0.03195219028900409,0.008127727518732142,-0.004418688245384161,-0.0086,-0.0052,-0.0063,-0.0022,-0.0016,0.0,26.010000228881836,83.12261093776141,85.61951284735903,-0.003802431410552809,66.92174822900682,-0.507694218960766,-0.4801923018837386,-0.5131492781052654,1.034536184812381,0.9839257891119464,1.1600069161979123,67.36105458787722,65.02725815569063,67.37859554048676,85.7840490741322,72.77356041026202,79.48536774472977,85.04359616156043,71.35006371377656,79.92046890302568,-1.0
2009-09-01,9492.320312,9557.950195,9292.080078,9310.599609,267680000,9310.599609,2492261.30333712,-0.3953360072663189,9.118677670795517,9.173813516456317,9.146245593625917,0.0002535938807001833,0.8261227217013694,51.567480627832005,-0.019552989029602452,-0.019746677671584223,-0.023973527281907936,0.005013456590517995,-0.00025735858849762483,0.0025886916267314763,0.04720787403569582,0.02383989170911227,0.03195219028900409,0.014915390439312892,-0.004418688245384161,-0.0215,-0.0017000000000000001,-0.0206,0.0106,-0.0044,0.0,29.149999618530273,64.98988925669727,78.28729281411506,-0.005020842084295651,63.27938265240708,-0.4891432559734713,-0.4725368033323386,-0.5075161384457763,0.9946772253871415,0.9711060515480989,1.1362955666835814,64.00372699055484,64.47663425853756,66.23956786896818,81.1783924478909,74.559970907002,78.09274173123939,84.32493733072931,72.73590242574211,79.17647370924094,-1.0
2009-09-02,9306.209961,9330.929688,9262.299805,9280.669922,175200000,9280.669922,1625973.3703343999,-0.463065967389644,9.118673482721196,9.173814474506724,9.14624397861396,2.433152666288324e-05,0.6679140642858141,49.962286076896,-0.0032145821168242383,-0.003219759985350734,-0.027542208945682156,8.134920445290739e-05,-8.075897256265563e-06,-0.004240311214327996,0.04720787403569582,0.019811214407788658,0.03195219028900409,0.010884589237609266,-0.004418688245384161,-0.0028000000000000004,-0.0002,-0.006999999999999999,0.0021,0.0017000000000000001,0.0,28.899999618530273,47.889104568929945,65.33386825446287,-0.019552989029602452,51.567480627832005,-0.47733513881694084,-0.47610065568069027,-0.502363481674528,0.9195971880786529,0.9482562087226087,1.1018431540482916,60.29740551365535,63.522000081226125,64.98407429085603,73.94750647354087,75.38062108339591,75.75694294947449,80.30331599852131,74.23805080021997,77.7783508084812,1.0
2009-09-03,9282.030273,9350.269531,9252.929688,9344.610352,168750000,9344.610352,1576902.9969,-0.49872654332635424,9.119777084866579,9.173660739233737,9.146718912050158,3.7316002622343315e-05,0.5718492206159107,53.306300253397445,0.006889635181230647,0.006866010094844555,-0.024635074507866728,-0.00029092060753976856,0.002377744875768917,0.0068571094262765975,0.04720787403569582,0.021646495175669633,0.03195219028900409,0.009377499911912057,-0.004418688245384161,0.009300000000000001,0.0022,0.011200000000000002,-0.0045000000000000005,0.0015,0.0,27.100000381469727,38.04706770118957,50.30868717560559,-0.0032145821168242383,49.962286076896,-0.4764207174462034,-0.4792810097993261,-0.49831962646748956,0.8209104335595543,0.917402742212914,1.0622357422156814,57.007439567907866,62.634272183604104,64.03789187862697,64.15961014249294,73.74698954143862,72.92742369994879,73.0951696879749,74.56252717727884,75.59236946022088,1.0
2009-09-04,9345.360352,9445.719727,9321.629883,9441.269531,152400000,9441.269531,1438849.4765243998,-0.5064674355551161,9.120022258655762,9.17417247048655,9.147097364571156,4.716732634883921e-05,0.5446676064295631,57.88802022239719,0.01034384263858712,0.010290711173240652,-0.010784629607195617,-0.0034084334977664277,0.0018942556298433555,0.019987529485675948,0.04720787403569582,0.02510396082238331,0.03195219028900409,0.013387858910758998,-0.004418688245384161,0.0131,0.0025,0.0025,0.0012,0.0019,0.0,25.260000228881836,46.14695140820165,44.02770789277372,0.006889635181230647,53.306300253397445,-0.47749325987662666,-0.4867652505523651,-0.49421325143253014,0.7203917426973996,0.8771713287455223,1.02241478202598,55.20069396658594,61.69306283568575,63.404844393468224,56.039124774555965,71.02574762236041,70.65213294298366,64.71541379686326,73.38445274906498,73.11216653080231,1.0
2009-09-08,9440.129883,9511.019531,9439.980469,9497.339844,202370000,9497.339844,1921976.66423028,-0.5639743190869305,9.120490725133461,9.175396322305943,9.147943523719702,1.4001757672992001e-05,0.5480694396269509,60.320298249934616,0.005938853118841347,0.0059212876422041205,0.00011157747765855319,-0.0006280275317335215,0.004240209361704217,0.013582558909617681,0.04720787403569582,0.027185164312996113,0.03195219028900409,0.01062711559836571,-0.004418688245384161,0.0089,0.0017000000000000001,0.0009,0.0019,-0.0001,0.0,25.6200008392334,59.94008355057623,48.04470088665582,0.01034384263858712,57.88802022239719,-0.48551405452487273,-0.49660413674281945,-0.49538711606619235,0.6317246105319216,0.8331303976721512,0.9812752095941837,54.608877086091454,60.98496583698434,62.724216868765886,51.40261929711893,68.59333418562558,69.20308731272094,57.200451404722614,71.12202378314153,70.92754798521779,1.0
2009-09-09,9496.589844,9577.219727,9476.179688,9547.219727,190820000,9547.219727,1821800.4683061398,-0.588917502591031,9.122348976216715,9.176792841020037,9.149570908618376,4.532291049365405e-05,0.5717800941633714,62.40077823659876,0.005251984641942764,0.0052382410702858095,0.02541405794867102,0.0004155466880682024,0.008170992620182727,0.022410649835341134,0.04720787403569582,0.02992295055697447,0.03195219028900409,0.0074012155434559634,-0.004418688245384161,0.009000000000000001,0.009300000000000001,0.0069,-0.002,0.0013,0.0,24.31999969482422,71.14068852772903,59.07590782883563,0.005938853118841347,60.320298249934616,-0.5242303535898152,-0.5066868047816432,-0.4955999958037851,0.580856085024322,0.7877666552057319,0.9418508553859827,56.7755366078448,60.38963179919983,62.26675442215312,52.63277915132528,66.90558579960809,68.46315440602399,53.35817440766673,68.84155586919802,69.43945822057618,1.0
2009-09-10,9546.540039,9633.0,9508.219727,9627.480469,234130000,9627.480469,2254082.00220697,-0.5895613083428431,9.122025865967759,9.179916079929916,9.150970972948837,5.746011156974191e-05,0.6288675163008092,65.53239545649176,0.008406713608257954,0.008371573993180448,0.03571043438528032,0.004389213015298488,0.007025623754727928,0.04177161223125547,0.04720787403569582,0.031547347755542576,0.03195219028900409,0.01143101506105726,-0.004418688245384161,0.0108,0.0058,0.009300000000000001,-0.0022,0.0018,0.0,23.549999237060547,83.29597725484976,71.458916444385,0.005251984641942764,62.40077823659876,-0.549529421780455,-0.5134322802986979,-0.4956301024566288,0.573046775427321,0.7463219817529869,0.9091333292152949,59.88955848376395,60.09348199870965,62.30655494184231,59.71415368850925,66.83083008102506,68.65868030198993,54.58318404565116,67.44325002208623,68.7749740069116,-1.0
2009-09-11,9625.44043,9649.849609,9571.55957,9605.410156,196760000,9605.410156,1889960.50229456,-0.634255330014437,9.121909577436517,9.182213072374084,9.1520613249053,3.1503761133441884e-05,0.6517162204832342,63.954951297097395,-0.0022924287482135597,-0.0022950603856592977,0.027909114898962306,0.001292413466770892,0.005467224610615329,0.02604250709365563,0.04720787403569582,0.02965071430194577,0.03195219028900409,0.010271113266762333,-0.004418688245384161,-0.001,0.0007000000000000001,-0.0005,0.0034000000000000002,0.0005,0.0,24.149999618530273,88.45224434223104,80.96297004160327,0.008406713608257954,65.53239545649176,-0.5766351791180716,-0.5265279482821374,-0.5012949214505342,0.5890201754007858,0.7049653044801699,0.8780894700512187,62.019288692503935,59.513364130205915,62.069786024257326,69.79518901671754,66.97739957960523,69.20905940940025,60.71404061885069,66.90460515341279,68.77696470580472,1.0
2009-09-14,9598.080078,9631.110352,9535.959961,9626.799805,196480000,9626.799805,1891473.6256864,-0.6597647996870071,9.122759938741739,9.184586168917482,9.15367305382961,4.5840279509895624e-05,0.6728500573820838,64.83833073200815,0.0022268334878587925,0.0022243577688279004,0.019650987972625877,0.004317892770376863,0.008092060526487366,0.024324828987318137,0.04720787403569582,0.03782419158917261,0.03195219028900409,0.013068684474975223,-0.004418688245384161,0.006500000000000001,0.0023,0.0060999999999999995,-0.0025,0.0034999999999999996,0.0,23.860000610351562,93.84817265876255,88.53213141861445,-0.0022924287482135597,63.954951297097395,-0.6072946519444498,-0.5423939559105382,-0.5068279202752028,0.61465666559129,0.6675242041443448,0.8482883907197957,63.40935079442613,59.30502238050603,61.81914924279991,79.33543326682972,67.68727902069284,69.88793886504136,69.61492532401884,67.16516956044106,69.2518928588105,1.0
2009-09-15,9626.419922,9713.709961,9580.929688,9683.410156,224030000,9683.410156,2169374.3772486798,-0.6477600472041561,9.128146571608333,9.185025290211566,9.15658593090995,8.125970758811015e-05,0.7129603670409791,67.13407940872722,0.005880495299237065,0.005863272672156583,0.019591834667004315,0.009804732684570938,0.014672534303283413,0.038836414038123435,0.04720787403569582,0.03832029173036777,0.03195219028900409,0.012883029159882708,-0.004418688245384161,0.0044,0.006,0.005699999999999999,-0.0007000000000000001,-0.0001,0.0,23.420000076293945,92.14033246598113,91.48024982232491,0.0022268334878587925,64.83833073200815,-0.6240517975678949,-0.5547829260463838,-0.5136079447247558,0.6476348510740955,0.6396797308030086,0.8235089677885176,64.77210702618466,59.690492056138055,61.94064928816907,85.77548304991072,68.58905117351482,70.36928010821586,78.30203511115265,67.75124325793763,69.82209279421916,1.0
2009-09-16,9683.709961,9799.719727,9679.179688,9791.709961,241270000,9791.709961,2362445.8622904704,-0.6482226956222809,9.130674019561368,9.188535653977375,9.159604836769372,2.907217675667134e-05,0.7976560589036436,71.03086804757692,0.0111840563660206,0.011121977243059078,0.02560852698388949,0.024479972329297883,0.015210640301488665,0.06563557916994522,0.04720787403569582,0.03832029173036777,0.03195219028900409,0.014989771697454524,-0.004418688245384161,0.0154,0.0053,0.0131,-0.0060999999999999995,-0.0015,0.0,23.690000534057617,95.38406737818106,93.79085750097491,0.005880495299237065,67.13407940872722,-0.6359128361741448,-0.58007159488198,-0.5237130940439764,0.6928100440221499,0.6368330645232361,0.8111291075263426,66.49812498838028,61.63683079811254,62.77182715075541,90.62415882000111,71.62846898566319,71.85762777218807,85.2450250455805,69.30159972662362,70.70494891514844,-1.0
2009-09-17,9789.820312,9854.580078,9749.459961,9783.919922,225470000,9783.919922,2205980.42481334,-0.6632781650850271,9.132868293255168,9.191637741506081,9.162253017380625,5.7366342685018504e-05,0.8485480864796406,70.38441911875385,-0.0007955749333904416,-0.0007958915710783998,0.016249262047710822,0.024479972329297883,0.013330360342473924,0.06139977756397785,0.04720787403569582,0.03832029173036777,0.03195219028900409,0.01027243497641206,-0.004418688245384161,-0.003,-0.0001,-0.0028000000000000004,-0.0002,-0.0017000000000000001,0.0,23.649999618530273,93.40499383467761,93.64313122627993,0.0111840563660206,71.03086804757692,-0.6506562075225817,-0.6000928146515183,-0.5328267689156293,0.7367461580579163,0.6548964667426186,0.806092345104428,67.46852972083272,63.67904410229833,63.40566998501214,92.64596213596668,76.18005791223796,74.0613996553014,89.68186800195949,72.13252602380533,72.09610251190176,1.0
2009-09-18,9784.75,9847.709961,9784.679688,9820.200195,424930000,9820.200195,4172897.6688613496,-0.7164600140763304,9.133849491062112,9.195562015573223,9.164705753317667,1.556282724407306e-05,0.8981028241930351,71.67723974393917,0.003708153101132927,0.0037012948504884235,0.022361360474110636,0.024479972329297883,0.012340482711788114,0.05830700514961551,0.04720787403569582,0.03832029173036777,0.03195219028900409,0.011951714810909841,-0.004418688245384161,0.0023,0.0015,-0.0018,0.0017000000000000001,0.0013,0.0,23.920000076293945,93.69215965547811,94.16040695611225,-0.0007955749333904416,70.38441911875385,-0.6670971443349604,-0.6218661617265159,-0.5465902246380198,0.7860234787998764,0.687521827100331,0.806172837087872,69.01298741020106,65.5161380513525,63.98512769424685,93.69394519861609,81.74456710766682,76.63328331484843,92.32135538486129,76.51769800185599,74.1841035807793,-1.0
2009-09-21,9818.610352,9818.69043,9725.879883,9778.860352,172830000,9778.860352,1690080.4346361598,-0.7368850543736404,9.133661667483159,9.198579943869026,9.166120805676092,3.87432257468518e-05,0.9007326255231922,68.03289121387749,-0.004209674159295407,-0.0042185597833821475,0.015795544737621015,0.01772144065550041,0.0071010896656675815,0.04586184629419732,0.04720787403569582,0.03832029173036777,0.03195219028900409,0.014310388681925357,-0.004418688245384161,-0.0027,-0.0017000000000000001,-0.006500000000000001,-0.0011,0.0004,0.0,24.059999465942383,89.98533766428683,92.36083038481418,0.003708153101132927,71.67723974393917,-0.6825211952722869,-0.6449079236083683,-0.5594455604586696,0.831599992428098,0.7231283290096939,0.8071418246978878,69.65189950657494,66.53062515050053,64.26366636016398,92.92137819972095,86.12840573327533,78.32861448358767,93.08709517810124,81.35101025106005,76.34109915124583,1.0
2009-09-22,9779.610352,9843.400391,9771.910156,9829.870117,194620000,9829.870117,1913089.32217054,-0.7775055968833372,9.133285236473213,9.202271784799006,9.16777851063611,1.6416120935167567e-05,0.9204790519474593,70.05599298772205,0.005216330243387413,0.005202772320746618,0.015124832950430322,0.01735588210024397,0.008323834190541168,0.03407442881401801,0.04108752917291003,0.03832029173036777,0.03195219028900409,0.015236634135374016,-0.004418688245384161,0.0066,0.0012,0.0148,-0.0034999999999999996,0.0013,0.0,23.079999923706055,92.53112370901408,92.06954034292633,-0.004209674159295407,68.03289121387749,-0.7084703052081232,-0.6662610513880091,-0.575916063737651,0.8731037294093943,0.7603692902417449,0.8058797918809345,70.2362822223739,67.50419462427928,64.39489870712309,92.99953644832753,89.38750974911912,79.24155510787483,93.20495328222152,85.75349419668709,78.06781763543697,-1.0
